route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
11,11,2687,"NLR PENN STATION",0,"007NK009",1417
11,11,2688,"NLR PENN STATION",0,"007NK005",1417
11,11,2689,"NLR PENN STATION",0,"007NK021",1417
11,11,2690,"NLR PENN STATION",0,"007NK022",1417
11,11,2691,"NLR PENN STATION",0,"007NK001",1417
11,11,2692,"NLR PENN STATION",0,"007NK023",1417
11,11,2693,"NLR PENN STATION",0,"007NK017",1417
11,11,2694,"NLR PENN STATION",0,"007NK005",1417
11,11,2695,"NLR PENN STATION",0,"007NK020",1417
11,11,2696,"NLR PENN STATION",0,"007NK004",1417
11,11,2697,"NLR PENN STATION",0,"007NK002",1417
11,11,2698,"NLR PENN STATION",0,"007NK009",1417
11,11,2699,"NLR PENN STATION",0,"007NK024",1417
11,11,2700,"NLR PENN STATION",0,"007NK018",1417
11,11,2701,"NLR PENN STATION",0,"007NK021",1417
11,11,2702,"NLR PENN STATION",0,"007NK022",1417
11,11,2703,"NLR PENN STATION",0,"007NK001",1417
11,11,2704,"NLR PENN STATION",0,"007NK023",1417
11,11,2705,"NLR PENN STATION",0,"007NK017",1417
11,11,2706,"NLR PENN STATION",0,"007NK005",1417
11,11,2707,"NLR PENN STATION",0,"007NK020",1417
11,11,2708,"NLR PENN STATION",0,"007NK004",1417
11,11,2709,"NLR PENN STATION",0,"007NK002",1417
11,11,2710,"NLR PENN STATION",0,"007NK009",1417
11,11,2711,"NLR PENN STATION",0,"007NK024",1417
11,11,2712,"NLR PENN STATION",0,"007NK018",1417
11,11,2713,"NLR PENN STATION",0,"007NK021",1417
11,11,2714,"NLR PENN STATION",0,"007NK022",1417
11,11,2715,"NLR PENN STATION",0,"007NK001",1417
11,11,2716,"NLR PENN STATION",0,"007NK023",1417
11,11,2717,"NLR PENN STATION",0,"007NK017",1417
11,11,2718,"NLR PENN STATION",0,"007NK005",1417
11,11,2719,"NLR PENN STATION",0,"007NK002",1417
11,11,2720,"NLR PENN STATION",0,"007NK001",1417
11,11,2721,"NLR PENN STATION",0,"007NK017",1417
11,11,2722,"NLR PENN STATION",0,"007NK005",1417
11,11,2723,"NLR PENN STATION",0,"007NK021",1417
11,11,2724,"NLR PENN STATION",0,"007NK017",1417
11,11,2725,"NLR PENN STATION",0,"007NK005",1417
11,11,2726,"NLR PENN STATION",0,"007NK024",1417
11,11,2727,"NLR PENN STATION",0,"007NK021",1417
11,11,2728,"NLR PENN STATION",0,"007NK017",1417
11,11,2729,"NLR PENN STATION",0,"007NK005",1417
11,11,2730,"NLR PENN STATION",0,"007NK021",1417
11,11,2731,"NLR PENN STATION",0,"007NK005",1417
11,11,2732,"NLR PENN STATION",0,"007NK005",1417
11,11,2733,"NLR PENN STATION",0,"007NK005",1417
11,11,2734,"NLR PENN STATION",0,"007NK008",1418
11,11,2735,"NLR PENN STATION",0,"007NK009",1418
11,11,2736,"NLR PENN STATION",0,"007NK015",1418
11,11,2737,"NLR PENN STATION",0,"007NK017",1418
11,11,2738,"NLR PENN STATION",0,"007NK018",1418
11,11,2739,"NLR PENN STATION",0,"007NK020",1418
11,11,2740,"NLR PENN STATION",0,"007NK019",1418
11,11,2741,"NLR PENN STATION",0,"007NK024",1418
11,11,2742,"NLR PENN STATION",0,"007NK004",1419
11,11,2743,"NLR PENN STATION",0,"007NK008",1419
11,11,2744,"NLR PENN STATION",0,"007NK002",1419
11,11,2745,"NLR PENN STATION",0,"007NK009",1419
11,11,2746,"NLR PENN STATION",0,"007NK010",1419
11,11,2747,"NLR PENN STATION",0,"007NK011",1419
11,11,2748,"NLR PENN STATION",0,"007NK001",1419
11,11,2749,"NLR PENN STATION",0,"007NK012",1419
11,11,2750,"NLR PENN STATION",0,"007NK014",1419
11,11,2751,"NLR PENN STATION",0,"007NK005",1419
11,11,2752,"NLR PENN STATION",0,"007NK004",1419
11,11,2753,"NLR PENN STATION",0,"007NK016",1419
11,11,2754,"NLR PENN STATION",0,"007NK008",1419
11,11,2755,"NLR PENN STATION",0,"007NK002",1419
11,11,2756,"NLR PENN STATION",0,"007NK009",1419
11,11,2757,"NLR PENN STATION",0,"007NK010",1419
11,11,2758,"NLR PENN STATION",0,"007NK015",1419
11,11,2759,"NLR PENN STATION",0,"007NK011",1419
11,11,2760,"NLR PENN STATION",0,"007NK001",1419
11,11,2761,"NLR PENN STATION",0,"007NK012",1419
11,11,2762,"NLR PENN STATION",0,"007NK014",1419
11,11,2763,"NLR PENN STATION",0,"007NK005",1419
11,11,2764,"NLR PENN STATION",0,"007NK004",1419
11,11,2765,"NLR PENN STATION",0,"007NK002",1419
11,11,2766,"NLR PENN STATION",0,"007NK009",1419
11,11,2767,"NLR PENN STATION",0,"007NK018",1419
11,11,2768,"NLR PENN STATION",0,"007NK021",1419
11,11,2769,"NLR PENN STATION",0,"007NK022",1419
11,11,2770,"NLR PENN STATION",0,"007NK001",1419
11,11,2771,"NLR PENN STATION",0,"007NK023",1419
11,11,2772,"NLR PENN STATION",0,"007NK017",1419
11,11,2773,"NLR PENN STATION",0,"007NK005",1419
11,11,2774,"NLR PENN STATION",0,"007NK020",1419
11,11,2775,"NLR PENN STATION",0,"007NK004",1419
11,11,2776,"NLR PENN STATION",0,"007NK002",1419
11,11,2777,"NLR PENN STATION",0,"007NK009",1419
11,11,2778,"NLR PENN STATION",0,"007NK024",1419
11,11,2779,"NLR PENN STATION",0,"007NK018",1419
11,11,2780,"NLR PENN STATION",0,"007NK021",1419
11,11,2781,"NLR PENN STATION",0,"007NK022",1419
11,11,2782,"NLR PENN STATION",0,"007NK001",1419
11,11,2783,"NLR PENN STATION",0,"007NK023",1419
11,11,2784,"NLR PENN STATION",0,"007NK017",1419
11,11,2785,"NLR PENN STATION",0,"007NK005",1419
11,11,2786,"NLR PENN STATION",0,"007NK020",1419
11,11,2787,"NLR PENN STATION",0,"007NK004",1419
11,11,2788,"NLR PENN STATION",0,"007NK002",1419
11,11,2789,"NLR PENN STATION",0,"007NK009",1419
11,11,2790,"NLR PENN STATION",0,"007NK024",1419
11,11,2791,"NLR PENN STATION",0,"007NK021",1419
11,11,2792,"NLR PENN STATION",0,"007NK009",1419
11,11,2793,"NLR PENN STATION",0,"007NK024",1419
11,11,2794,"NLR PENN STATION",0,"007NK021",1419
11,11,2795,"NLR PENN STATION",0,"007NK024",1419
11,11,2796,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2797,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2798,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2799,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2800,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2801,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2802,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2803,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2804,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2805,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2806,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2807,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2808,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2809,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2810,"NLR BROAD ST STATION",0,"007NK013",1420
11,11,2811,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2812,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2813,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2814,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2815,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2816,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2817,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2818,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2819,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2820,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2821,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2822,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2823,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2824,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2825,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2826,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2827,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2828,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2829,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2830,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2831,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2832,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2833,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2834,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2835,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2836,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2837,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2838,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2839,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2840,"NLR BROAD ST STATION",0,"007NK019",1420
11,11,2841,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2842,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2843,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2844,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2845,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2846,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2847,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2848,"NLR BROAD ST STATION",0,"007NK003",1420
11,11,2849,"NLR GROVE STREET",1,"007NK002",1421
11,11,2850,"NLR GROVE STREET",1,"007NK001",1421
11,11,2851,"NLR GROVE STREET",1,"007NK002",1421
11,11,2852,"NLR GROVE STREET",1,"007NK005",1421
11,11,2853,"NLR GROVE STREET",1,"007NK001",1421
11,11,2854,"NLR GROVE STREET",1,"007NK005",1421
11,11,2855,"NLR GROVE STREET",1,"007NK004",1421
11,11,2856,"NLR GROVE STREET",1,"007NK008",1421
11,11,2857,"NLR GROVE STREET",1,"007NK002",1421
11,11,2858,"NLR GROVE STREET",1,"007NK009",1421
11,11,2859,"NLR GROVE STREET",1,"007NK010",1421
11,11,2860,"NLR GROVE STREET",1,"007NK015",1421
11,11,2861,"NLR GROVE STREET",1,"007NK011",1421
11,11,2862,"NLR GROVE STREET",1,"007NK001",1421
11,11,2863,"NLR GROVE STREET",1,"007NK012",1421
11,11,2864,"NLR GROVE STREET",1,"007NK014",1421
11,11,2865,"NLR GROVE STREET",1,"007NK005",1421
11,11,2866,"NLR GROVE STREET",1,"007NK004",1421
11,11,2867,"NLR GROVE STREET",1,"007NK016",1421
11,11,2868,"NLR GROVE STREET",1,"007NK008",1421
11,11,2869,"NLR GROVE STREET",1,"007NK002",1421
11,11,2870,"NLR GROVE STREET",1,"007NK009",1421
11,11,2871,"NLR GROVE STREET",1,"007NK010",1421
11,11,2872,"NLR GROVE STREET",1,"007NK015",1421
11,11,2873,"NLR GROVE STREET",1,"007NK011",1421
11,11,2874,"NLR GROVE STREET",1,"007NK004",1421
11,11,2875,"NLR GROVE STREET",1,"007NK001",1421
11,11,2876,"NLR GROVE STREET",1,"007NK012",1421
11,11,2877,"NLR GROVE STREET",1,"007NK002",1421
11,11,2878,"NLR GROVE STREET",1,"007NK014",1421
11,11,2879,"NLR GROVE STREET",1,"007NK009",1421
11,11,2880,"NLR GROVE STREET",1,"007NK005",1421
11,11,2881,"NLR GROVE STREET",1,"007NK010",1421
11,11,2882,"NLR GROVE STREET",1,"007NK013",1421
11,11,2883,"NLR GROVE STREET",1,"007NK011",1421
11,11,2884,"NLR GROVE STREET",1,"007NK004",1421
11,11,2885,"NLR GROVE STREET",1,"007NK001",1421
11,11,2886,"NLR GROVE STREET",1,"007NK002",1421
11,11,2887,"NLR GROVE STREET",1,"007NK009",1421
11,11,2888,"NLR GROVE STREET",1,"007NK005",1421
11,11,2889,"NLR GROVE STREET",1,"007NK004",1421
11,11,2890,"NLR GROVE STREET",1,"007NK001",1421
11,11,2891,"NLR GROVE STREET",1,"007NK002",1421
11,11,2892,"NLR GROVE STREET",1,"007NK009",1421
11,11,2893,"NLR GROVE STREET",1,"007NK005",1421
11,11,2894,"NLR GROVE STREET",1,"007NK004",1421
11,11,2895,"NLR GROVE STREET",1,"007NK001",1421
11,11,2896,"NLR GROVE STREET",1,"007NK002",1421
11,11,2897,"NLR GROVE STREET",1,"007NK009",1421
11,11,2898,"NLR GROVE STREET",1,"007NK005",1421
11,11,2899,"NLR GROVE STREET",1,"007NK004",1421
11,11,2900,"NLR GROVE STREET",1,"007NK001",1421
11,11,2901,"NLR GROVE STREET",1,"007NK002",1421
11,11,2902,"NLR GROVE STREET",1,"007NK009",1421
11,11,2903,"NLR GROVE STREET",1,"007NK005",1421
11,11,2904,"NLR GROVE STREET",1,"007NK004",1421
11,11,2905,"NLR GROVE STREET",1,"007NK001",1421
11,11,2906,"NLR GROVE STREET",1,"007NK002",1421
11,11,2907,"NLR GROVE STREET",1,"007NK009",1421
11,11,2908,"NLR GROVE STREET",1,"007NK005",1421
11,11,2909,"NLR GROVE STREET",1,"007NK004",1421
11,11,2910,"NLR GROVE STREET",1,"007NK001",1421
11,11,2911,"NLR GROVE STREET",1,"007NK002",1421
11,11,2912,"NLR GROVE STREET",1,"007NK009",1421
11,11,2913,"NLR GROVE STREET",1,"007NK005",1421
11,11,2914,"NLR GROVE STREET",1,"007NK001",1421
11,11,2915,"NLR GROVE STREET",1,"007NK017",1421
11,11,2916,"NLR GROVE STREET",1,"007NK005",1421
11,11,2917,"NLR GROVE STREET",1,"007NK020",1421
11,11,2918,"NLR GROVE STREET",1,"007NK004",1421
11,11,2919,"NLR GROVE STREET",1,"007NK002",1421
11,11,2920,"NLR GROVE STREET",1,"007NK009",1421
11,11,2921,"NLR GROVE STREET",1,"007NK024",1421
11,11,2922,"NLR GROVE STREET",1,"007NK018",1421
11,11,2923,"NLR GROVE STREET",1,"007NK021",1421
11,11,2924,"NLR GROVE STREET",1,"007NK022",1421
11,11,2925,"NLR GROVE STREET",1,"007NK001",1421
11,11,2926,"NLR GROVE STREET",1,"007NK023",1421
11,11,2927,"NLR GROVE STREET",1,"007NK017",1421
11,11,2928,"NLR GROVE STREET",1,"007NK005",1421
11,11,2929,"NLR GROVE STREET",1,"007NK020",1421
11,11,2930,"NLR GROVE STREET",1,"007NK004",1421
11,11,2931,"NLR GROVE STREET",1,"007NK002",1421
11,11,2932,"NLR GROVE STREET",1,"007NK009",1421
11,11,2933,"NLR GROVE STREET",1,"007NK024",1421
11,11,2934,"NLR GROVE STREET",1,"007NK018",1421
11,11,2935,"NLR GROVE STREET",1,"007NK021",1421
11,11,2936,"NLR GROVE STREET",1,"007NK022",1421
11,11,2937,"NLR GROVE STREET",1,"007NK001",1421
11,11,2938,"NLR GROVE STREET",1,"007NK023",1421
11,11,2939,"NLR GROVE STREET",1,"007NK017",1421
11,11,2940,"NLR GROVE STREET",1,"007NK005",1421
11,11,2941,"NLR GROVE STREET",1,"007NK018",1421
11,11,2942,"NLR GROVE STREET",1,"007NK020",1421
11,11,2943,"NLR GROVE STREET",1,"007NK004",1421
11,11,2944,"NLR GROVE STREET",1,"007NK022",1421
11,11,2945,"NLR GROVE STREET",1,"007NK002",1421
11,11,2946,"NLR GROVE STREET",1,"007NK001",1421
11,11,2947,"NLR GROVE STREET",1,"007NK023",1421
11,11,2948,"NLR GROVE STREET",1,"007NK017",1421
11,11,2949,"NLR GROVE STREET",1,"007NK005",1421
11,11,2950,"NLR GROVE STREET",1,"007NK009",1421
11,11,2951,"NLR GROVE STREET",1,"007NK002",1421
11,11,2952,"NLR GROVE STREET",1,"007NK001",1421
11,11,2953,"NLR GROVE STREET",1,"007NK019",1421
11,11,2954,"NLR GROVE STREET",1,"007NK021",1421
11,11,2955,"NLR GROVE STREET",1,"007NK017",1421
11,11,2956,"NLR GROVE STREET",1,"007NK005",1421
11,11,2957,"NLR GROVE STREET",1,"007NK024",1421
11,11,2958,"NLR GROVE STREET",1,"007NK021",1421
11,11,2959,"NLR GROVE STREET",1,"007NK017",1421
11,11,2960,"NLR GROVE STREET",1,"007NK005",1421
11,11,2961,"NLR GROVE STREET",1,"007NK024",1421
11,11,2962,"NLR GROVE STREET",1,"007NK021",1421
11,11,2963,"NLR GROVE STREET",1,"007NK017",1421
11,11,2964,"NLR GROVE STREET",1,"007NK005",1421
11,11,2965,"NLR GROVE STREET",1,"007NK021",1421
11,11,2966,"NLR GROVE STREET",1,"007NK005",1421
11,11,2967,"NLR GROVE STREET",1,"007NK003",1421
11,11,2968,"NLR GROVE STREET",1,"007NK005",1421
11,11,2969,"NLR GROVE STREET",1,"007NK005",1421
11,11,2970,"NLR BRANCH BROOK PARK",1,"007NK016",1422
11,11,2971,"NLR BRANCH BROOK PARK",1,"007NK008",1422
11,11,2972,"NLR BRANCH BROOK PARK",1,"007NK004",1423
11,11,2973,"NLR BRANCH BROOK PARK",1,"007NK008",1423
11,11,2974,"NLR BRANCH BROOK PARK",1,"007NK002",1423
11,11,2975,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,2976,"NLR BRANCH BROOK PARK",1,"007NK010",1423
11,11,2977,"NLR BRANCH BROOK PARK",1,"007NK011",1423
11,11,2978,"NLR BRANCH BROOK PARK",1,"007NK001",1423
11,11,2979,"NLR BRANCH BROOK PARK",1,"007NK012",1423
11,11,2980,"NLR BRANCH BROOK PARK",1,"007NK014",1423
11,11,2981,"NLR BRANCH BROOK PARK",1,"007NK005",1423
11,11,2982,"NLR BRANCH BROOK PARK",1,"007NK004",1423
11,11,2983,"NLR BRANCH BROOK PARK",1,"007NK016",1423
11,11,2984,"NLR BRANCH BROOK PARK",1,"007NK008",1423
11,11,2985,"NLR BRANCH BROOK PARK",1,"007NK002",1423
11,11,2986,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,2987,"NLR BRANCH BROOK PARK",1,"007NK010",1423
11,11,2988,"NLR BRANCH BROOK PARK",1,"007NK015",1423
11,11,2989,"NLR BRANCH BROOK PARK",1,"007NK011",1423
11,11,2990,"NLR BRANCH BROOK PARK",1,"007NK001",1423
11,11,2991,"NLR BRANCH BROOK PARK",1,"007NK012",1423
11,11,2992,"NLR BRANCH BROOK PARK",1,"007NK014",1423
11,11,2993,"NLR BRANCH BROOK PARK",1,"007NK005",1423
11,11,2994,"NLR BRANCH BROOK PARK",1,"007NK004",1423
11,11,2995,"NLR BRANCH BROOK PARK",1,"007NK002",1423
11,11,2996,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,2997,"NLR BRANCH BROOK PARK",1,"007NK018",1423
11,11,2998,"NLR BRANCH BROOK PARK",1,"007NK021",1423
11,11,2999,"NLR BRANCH BROOK PARK",1,"007NK022",1423
11,11,3000,"NLR BRANCH BROOK PARK",1,"007NK001",1423
11,11,3001,"NLR BRANCH BROOK PARK",1,"007NK023",1423
11,11,3002,"NLR BRANCH BROOK PARK",1,"007NK017",1423
11,11,3003,"NLR BRANCH BROOK PARK",1,"007NK005",1423
11,11,3004,"NLR BRANCH BROOK PARK",1,"007NK020",1423
11,11,3005,"NLR BRANCH BROOK PARK",1,"007NK004",1423
11,11,3006,"NLR BRANCH BROOK PARK",1,"007NK002",1423
11,11,3007,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,3008,"NLR BRANCH BROOK PARK",1,"007NK024",1423
11,11,3009,"NLR BRANCH BROOK PARK",1,"007NK018",1423
11,11,3010,"NLR BRANCH BROOK PARK",1,"007NK021",1423
11,11,3011,"NLR BRANCH BROOK PARK",1,"007NK022",1423
11,11,3012,"NLR BRANCH BROOK PARK",1,"007NK001",1423
11,11,3013,"NLR BRANCH BROOK PARK",1,"007NK023",1423
11,11,3014,"NLR BRANCH BROOK PARK",1,"007NK017",1423
11,11,3015,"NLR BRANCH BROOK PARK",1,"007NK005",1423
11,11,3016,"NLR BRANCH BROOK PARK",1,"007NK020",1423
11,11,3017,"NLR BRANCH BROOK PARK",1,"007NK004",1423
11,11,3018,"NLR BRANCH BROOK PARK",1,"007NK002",1423
11,11,3019,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,3020,"NLR BRANCH BROOK PARK",1,"007NK024",1423
11,11,3021,"NLR BRANCH BROOK PARK",1,"007NK021",1423
11,11,3022,"NLR BRANCH BROOK PARK",1,"007NK009",1423
11,11,3023,"NLR BRANCH BROOK PARK",1,"007NK024",1423
11,11,3024,"NLR BRANCH BROOK PARK",1,"007NK021",1423
11,11,3025,"NLR BRANCH BROOK PARK",1,"007NK024",1423
11,11,3026,"NLR PENN STATION",1,"007NK003",1424
11,11,3027,"NLR PENN STATION",1,"007NK003",1424
11,11,3028,"NLR PENN STATION",1,"007NK003",1424
11,11,3029,"NLR PENN STATION",1,"007NK003",1424
11,11,3030,"NLR PENN STATION",1,"007NK013",1424
11,11,3031,"NLR PENN STATION",1,"007NK003",1424
11,11,3032,"NLR PENN STATION",1,"007NK013",1424
11,11,3033,"NLR PENN STATION",1,"007NK003",1424
11,11,3034,"NLR PENN STATION",1,"007NK013",1424
11,11,3035,"NLR PENN STATION",1,"007NK003",1424
11,11,3036,"NLR PENN STATION",1,"007NK013",1424
11,11,3037,"NLR PENN STATION",1,"007NK003",1424
11,11,3038,"NLR PENN STATION",1,"007NK013",1424
11,11,3039,"NLR PENN STATION",1,"007NK003",1424
11,11,3040,"NLR PENN STATION",1,"007NK013",1424
11,11,3041,"NLR PENN STATION",1,"007NK003",1424
11,11,3042,"NLR PENN STATION",1,"007NK003",1424
11,11,3043,"NLR PENN STATION",1,"007NK003",1424
11,11,3044,"NLR PENN STATION",1,"007NK003",1424
11,11,3045,"NLR PENN STATION",1,"007NK003",1424
11,11,3046,"NLR PENN STATION",1,"007NK003",1424
11,11,3047,"NLR PENN STATION",1,"007NK003",1424
11,11,3048,"NLR PENN STATION",1,"007NK003",1424
11,11,3049,"NLR PENN STATION",1,"007NK003",1424
11,11,3050,"NLR PENN STATION",1,"007NK003",1424
11,11,3051,"NLR PENN STATION",1,"007NK003",1424
11,11,3052,"NLR PENN STATION",1,"007NK003",1424
11,11,3053,"NLR PENN STATION",1,"007NK003",1424
11,11,3054,"NLR PENN STATION",1,"007NK019",1424
11,11,3055,"NLR PENN STATION",1,"007NK003",1424
11,11,3056,"NLR PENN STATION",1,"007NK019",1424
11,11,3057,"NLR PENN STATION",1,"007NK003",1424
11,11,3058,"NLR PENN STATION",1,"007NK019",1424
11,11,3059,"NLR PENN STATION",1,"007NK003",1424
11,11,3060,"NLR PENN STATION",1,"007NK019",1424
11,11,3061,"NLR PENN STATION",1,"007NK003",1424
11,11,3062,"NLR PENN STATION",1,"007NK019",1424
11,11,3063,"NLR PENN STATION",1,"007NK003",1424
11,11,3064,"NLR PENN STATION",1,"007NK019",1424
11,11,3065,"NLR PENN STATION",1,"007NK003",1424
11,11,3066,"NLR PENN STATION",1,"007NK019",1424
11,11,3067,"NLR PENN STATION",1,"007NK003",1424
11,11,3068,"NLR PENN STATION",1,"007NK019",1424
11,11,3069,"NLR PENN STATION",1,"007NK003",1424
11,11,3070,"NLR PENN STATION",1,"007NK019",1424
11,11,3071,"NLR PENN STATION",1,"007NK003",1424
11,11,3072,"NLR PENN STATION",1,"007NK003",1424
11,11,3073,"NLR PENN STATION",1,"007NK003",1424
11,11,3074,"NLR PENN STATION",1,"007NK003",1424
11,11,3075,"NLR PENN STATION",1,"007NK003",1424
11,11,3076,"NLR PENN STATION",1,"007NK003",1424
11,11,3077,"NLR PENN STATION",1,"007NK003",1424
11,11,3078,"NLR PENN STATION",1,"007NK003",1424
12,4,3079,"HOBOKEN",0,"2100",1425
12,4,3080,"HOBOKEN",0,"2102",1426
12,4,3081,"HOBOKEN",0,"2104",1427
12,4,3082,"HOBOKEN",0,"2108",1428
12,4,3083,"HOBOKEN",0,"2112",1429
12,4,3084,"HOBOKEN",0,"2114",1430
12,4,3085,"HOBOKEN",0,"2118",1431
12,4,3086,"HOBOKEN",0,"2122",1432
12,4,3087,"HOBOKEN",0,"2124",1433
12,4,3088,"HOBOKEN",0,"2126",1434
12,4,3089,"HOBOKEN",0,"2106",1435
12,4,3090,"HOBOKEN",0,"2110",1436
12,2,3091,"HOBOKEN",0,"1628",1437
12,2,3092,"HOBOKEN",0,"1612",1438
12,2,3093,"HOBOKEN",0,"1620",1439
12,2,3094,"HOBOKEN",0,"1626",1440
12,2,3095,"HOBOKEN",0,"1610",1441
12,2,3096,"HOBOKEN",0,"1622",1442
12,2,3097,"HOBOKEN",0,"1624",1443
12,2,3098,"HOBOKEN",0,"1636",1444
12,2,3099,"HOBOKEN",0,"1602",1445
12,2,3100,"HOBOKEN",0,"1604",1446
12,2,3101,"HOBOKEN",0,"1608",1447
12,2,3102,"HOBOKEN",0,"1614",1448
12,2,3103,"HOBOKEN",0,"1616",1449
12,2,3104,"HOBOKEN",0,"1630",1450
12,2,3105,"HOBOKEN",0,"1632",1451
12,2,3106,"HOBOKEN",0,"1634",1452
12,2,3107,"HOBOKEN",0,"1606",1453
12,2,3108,"HOBOKEN",0,"1650",1454
12,2,3109,"HOBOKEN",0,"1652",1455
12,3,3110,"HOBOKEN",0,"9602",1456
12,6,3111,"HOBOKEN",0,"2122",1457
12,6,3112,"HOBOKEN",0,"2112",1458
12,6,3113,"HOBOKEN",0,"2118",1459
12,6,3114,"HOBOKEN",0,"2124",1460
12,6,3115,"HOBOKEN",0,"2100",1461
12,6,3116,"HOBOKEN",0,"2102",1462
12,6,3117,"HOBOKEN",0,"2104",1463
12,6,3118,"HOBOKEN",0,"2108",1464
12,6,3119,"HOBOKEN",0,"2114",1465
12,6,3120,"HOBOKEN",0,"2126",1466
12,6,3121,"HOBOKEN",0,"2106",1467
12,6,3122,"HOBOKEN",0,"2110",1468
12,30,3123,"SPRING VALLEY",1,"2101",1469
12,8,3124,"SPRING VALLEY",1,"9601",1470
12,12,3125,"SPRING VALLEY",1,"9603",1471
12,18,3126,"SPRING VALLEY",1,"9653",1472
12,4,3127,"SPRING VALLEY",1,"2103",1473
12,4,3128,"SPRING VALLEY",1,"2107",1474
12,4,3129,"SPRING VALLEY",1,"2111",1475
12,4,3130,"SPRING VALLEY",1,"2115",1476
12,4,3131,"SPRING VALLEY",1,"2119",1477
12,4,3132,"SPRING VALLEY",1,"2121",1478
12,4,3133,"SPRING VALLEY",1,"2123",1479
12,4,3134,"SPRING VALLEY",1,"2129",1480
12,4,3135,"SPRING VALLEY",1,"2133",1481
12,4,3136,"SPRING VALLEY",1,"2117",1482
12,4,3137,"SPRING VALLEY",1,"2125",1483
12,19,3138,"SPRING VALLEY",1,"1633",1484
12,19,3139,"NEW BRIDGE LANDING",1,"1653",1485
12,2,3140,"SPRING VALLEY",1,"1605",1486
12,2,3141,"SPRING VALLEY",1,"1611",1487
12,2,3142,"SPRING VALLEY",1,"1607",1488
12,2,3143,"SPRING VALLEY",1,"1613",1489
12,2,3144,"SPRING VALLEY",1,"1621",1490
12,2,3145,"SPRING VALLEY",1,"1623",1491
12,2,3146,"SPRING VALLEY",1,"1625",1492
12,2,3147,"SPRING VALLEY",1,"1627",1493
12,2,3148,"SPRING VALLEY",1,"1631",1494
12,2,3149,"SPRING VALLEY",1,"1635",1495
12,2,3150,"SPRING VALLEY",1,"1637",1496
12,2,3151,"SPRING VALLEY",1,"1641",1497
12,2,3152,"SPRING VALLEY",1,"1643",1498
12,2,3153,"SPRING VALLEY",1,"1645",1499
12,2,3154,"SPRING VALLEY",1,"1647",1500
